system:index,image_date,mean,median,source,std,variance,.geo
1_2_20010509,989366400000,{NDWI=0.002790866577391094},{NDWI=0.0018480320129928066},LANDSAT/LE7_L1T_32DAY_NDWI/20010509,{NDWI=0.13319350857020554},{NDWI=0.017740510725241417},
1_2_20010610,992131200000,{NDWI=0.14742757251387992},{NDWI=0.14180642469889587},LANDSAT/LE7_L1T_32DAY_NDWI/20010610,{NDWI=0.04588043628613404},{NDWI=0.0021050144338060047},
1_2_20010712,994896000000,{NDWI=0.08209458000878742},{NDWI=0.07174250121627535},LANDSAT/LE7_L1T_32DAY_NDWI/20010712,{NDWI=0.09905593593834439},{NDWI=0.009812078444621387},
1_2_20010813,997660800000,{NDWI=-0.005425897809810306},{NDWI=-0.02116032797053005},LANDSAT/LE7_L1T_32DAY_NDWI/20010813,{NDWI=0.08659391739954714},{NDWI=0.0074985065305995914},
1_2_20010914,1000425600000,{NDWI=0.06879039977484033},{NDWI=0.053777682084229686},LANDSAT/LE7_L1T_32DAY_NDWI/20010914,{NDWI=0.07205116658104617},{NDWI=0.005191370605689665},
1_2_20011016,1003190400000,{NDWI=-0.03471355053205128},{NDWI=-0.06099933948605619},LANDSAT/LE7_L1T_32DAY_NDWI/20011016,{NDWI=0.09584732635323567},{NDWI=0.009186709969063666},
1_2_20011117,1005955200000,{NDWI=0.7852575952176245},{NDWI=0.7868785778088356},LANDSAT/LE7_L1T_32DAY_NDWI/20011117,{NDWI=0.018725255196444888},{NDWI=3.5063518217198634E-4},
1_2_20011219,1008720000000,{NDWI=0.9437936386075272},{NDWI=0.9547651165152249},LANDSAT/LE7_L1T_32DAY_NDWI/20011219,{NDWI=0.02821502536690738},{NDWI=7.96087656455227E-4},
1_2_20020101,1009843200000,{NDWI=0.6865977527985601},{NDWI=0.6761970221996307},LANDSAT/LE7_L1T_32DAY_NDWI/20020101,{NDWI=0.026067357654984507},{NDWI=6.795071351128794E-4},
1_2_20020202,1012608000000,{NDWI=0.9371972525248089},{NDWI=0.940332811691013},LANDSAT/LE7_L1T_32DAY_NDWI/20020202,{NDWI=0.020159621779917085},{NDWI=4.0641035030930723E-4},
1_2_20020306,1015372800000,{NDWI=0.9484721691932697},{NDWI=0.9536279069786516},LANDSAT/LE7_L1T_32DAY_NDWI/20020306,{NDWI=0.01852575324205166},{NDWI=3.432035331853876E-4},
1_2_20020407,1018137600000,{NDWI=0.9310295303040521},{NDWI=0.944074167280781},LANDSAT/LE7_L1T_32DAY_NDWI/20020407,{NDWI=0.03586969971200285},{NDWI=0.0012866353574292576},
1_2_20020509,1020902400000,{NDWI=-0.042760548434254884},{NDWI=-0.09763420684771104},LANDSAT/LE7_L1T_32DAY_NDWI/20020509,{NDWI=0.2074679656498611},{NDWI=0.04304295677089195},
1_2_20020610,1023667200000,{NDWI=0.1822332812205968},{NDWI=0.1837214059987158},LANDSAT/LE7_L1T_32DAY_NDWI/20020610,{NDWI=0.13221690247133988},{NDWI=0.0174813092991158},
1_2_20020712,1026432000000,{NDWI=0.14747632745127315},{NDWI=0.14660998384157817},LANDSAT/LE7_L1T_32DAY_NDWI/20020712,{NDWI=0.10697642219122815},{NDWI=0.01144395490483589},
1_2_20020813,1029196800000,{NDWI=0.02780184041927937},{NDWI=0.016048974436027617},LANDSAT/LE7_L1T_32DAY_NDWI/20020813,{NDWI=0.09760938869874357},{NDWI=0.009527592762142408},
1_2_20020914,1031961600000,{NDWI=-0.034046516262435156},{NDWI=-0.04881131083800875},LANDSAT/LE7_L1T_32DAY_NDWI/20020914,{NDWI=0.08889840695518404},{NDWI=0.007902926759169515},
1_2_20021016,1034726400000,{NDWI=0.6864588236009771},{NDWI=0.7363157523305792},LANDSAT/LE7_L1T_32DAY_NDWI/20021016,{NDWI=0.1391661811508953},{NDWI=0.019367225976123805},
1_2_20021117,1037491200000,{NDWI=0.45717239315729086},{NDWI=0.4699952885508537},LANDSAT/LE7_L1T_32DAY_NDWI/20021117,{NDWI=0.08695836142488034},{NDWI=0.007561756621700116},
1_2_20021219,1040256000000,{NDWI=0.9088860896877113},{NDWI=0.9144470223358699},LANDSAT/LE7_L1T_32DAY_NDWI/20021219,{NDWI=0.019705442961105067},{NDWI=3.883044822933652E-4},
1_2_20030101,1041379200000,{NDWI=0.3709456866093111},{NDWI=0.37046322226524353},LANDSAT/LE7_L1T_32DAY_NDWI/20030101,{NDWI=0.009058974019882402},{NDWI=8.206501029290433E-5},
1_2_20030202,1044144000000,{NDWI=0.7958016928628},{NDWI=0.7952312454581261},LANDSAT/LE7_L1T_32DAY_NDWI/20030202,{NDWI=0.013764422202651947},{NDWI=1.894593185728579E-4},
1_2_20030306,1046908800000,{NDWI=0.2683604847267999},{NDWI=0.26739439765612283},LANDSAT/LE7_L1T_32DAY_NDWI/20030306,{NDWI=0.016342216231773777},{NDWI=2.6706803136605035E-4},
1_2_20030407,1049673600000,{NDWI=null},{NDWI=null},LANDSAT/LE7_L1T_32DAY_NDWI/20030407,{NDWI=null},{NDWI=null},
1_2_20030509,1052438400000,{NDWI=0.920166485769758},{NDWI=0.9424198761582374},LANDSAT/LE7_L1T_32DAY_NDWI/20030509,{NDWI=0.05300871445075539},{NDWI=0.002809923807721723},
1_2_20030712,1057968000000,{NDWI=0.15726815278142153},{NDWI=0.16052744005407607},LANDSAT/LE7_L1T_32DAY_NDWI/20030712,{NDWI=0.13126886822816794},{NDWI=0.017231515765904117},
1_2_20030813,1060732800000,{NDWI=0.12197537288356822},{NDWI=0.1114901795305989},LANDSAT/LE7_L1T_32DAY_NDWI/20030813,{NDWI=0.13043072451655915},{NDWI=0.017012173897914547},
1_2_20030914,1063497600000,{NDWI=0.011436951801033091},{NDWI=0.001956821507337736},LANDSAT/LE7_L1T_32DAY_NDWI/20030914,{NDWI=0.09125836759141481},{NDWI=0.008328089655449789},
1_2_20031016,1066262400000,{NDWI=0.7665540484294675},{NDWI=0.7684150973432943},LANDSAT/LE7_L1T_32DAY_NDWI/20031016,{NDWI=0.0483160323760741},{NDWI=0.00233443898456584},
1_2_20031117,1069027200000,{NDWI=0.8329359819481984},{NDWI=0.8562925496827001},LANDSAT/LE7_L1T_32DAY_NDWI/20031117,{NDWI=0.08504280228133247},{NDWI=0.007232278219861808},
1_2_20031219,1071792000000,{NDWI=0.8624300787155278},{NDWI=0.8779808739085256},LANDSAT/LE7_L1T_32DAY_NDWI/20031219,{NDWI=0.06319456831413323},{NDWI=0.003993553464409652},
1_2_20040101,1072915200000,{NDWI=0.8624300787155278},{NDWI=0.8779808739085256},LANDSAT/LE7_L1T_32DAY_NDWI/20040101,{NDWI=0.06319456831413323},{NDWI=0.003993553464409652},
1_2_20040202,1075680000000,{NDWI=0.7301982505634933},{NDWI=0.747147191564242},LANDSAT/LE7_L1T_32DAY_NDWI/20040202,{NDWI=0.04730233918544716},{NDWI=0.00223751129241509},
1_2_20040305,1078444800000,{NDWI=0.9376089347493625},{NDWI=0.9428507496913274},LANDSAT/LE7_L1T_32DAY_NDWI/20040305,{NDWI=0.021333472643346927},{NDWI=4.5511705502443173E-4},
1_2_20040406,1081209600000,{NDWI=0.9236634506346428},{NDWI=0.9383703063834797},LANDSAT/LE7_L1T_32DAY_NDWI/20040406,{NDWI=0.03751251274446623},{NDWI=0.0014071886124037414},
1_2_20040508,1083974400000,{NDWI=-0.040092914964563596},{NDWI=-0.09968856197816355},LANDSAT/LE7_L1T_32DAY_NDWI/20040508,{NDWI=0.2332167606608457},{NDWI=0.05439005745313819},
1_2_20040609,1086739200000,{NDWI=0.1479649474928123},{NDWI=0.1540387278156621},LANDSAT/LE7_L1T_32DAY_NDWI/20040609,{NDWI=0.14479964130477016},{NDWI=0.020966936121990097},
1_2_20040711,1089504000000,{NDWI=0.1722349063661292},{NDWI=0.1695799914098555},LANDSAT/LE7_L1T_32DAY_NDWI/20040711,{NDWI=0.11669421990790997},{NDWI=0.013617540959915653},
1_2_20040812,1092268800000,{NDWI=0.0631082194976961},{NDWI=0.06085410286137398},LANDSAT/LE7_L1T_32DAY_NDWI/20040812,{NDWI=0.09872019713773145},{NDWI=0.009745677322912559},
1_2_20040913,1095033600000,{NDWI=0.12241353444712692},{NDWI=0.07249480718746781},LANDSAT/LE7_L1T_32DAY_NDWI/20040913,{NDWI=0.17929762804787958},{NDWI=0.03214763942359577},
1_2_20041015,1097798400000,{NDWI=0.9247345092539998},{NDWI=0.9310859790870122},LANDSAT/LE7_L1T_32DAY_NDWI/20041015,{NDWI=0.02743427263651319},{NDWI=7.526393150945363E-4},
1_2_20041116,1100563200000,{NDWI=0.8267282554314794},{NDWI=0.8247541281912062},LANDSAT/LE7_L1T_32DAY_NDWI/20041116,{NDWI=0.03132688648102431},{NDWI=9.813738165949835E-4},
1_2_20041218,1103328000000,{NDWI=0.2285454967053578},{NDWI=0.22464010456822953},LANDSAT/LE7_L1T_32DAY_NDWI/20041218,{NDWI=0.04515010105692242},{NDWI=0.002038531625450307},
1_2_20050101,1104537600000,{NDWI=0.847241440623882},{NDWI=0.9515501190390852},LANDSAT/LE7_L1T_32DAY_NDWI/20050101,{NDWI=0.24643836224855464},{NDWI=0.06073186638774985},
1_2_20050202,1107302400000,{NDWI=0.3910088907059741},{NDWI=0.314389898695729},LANDSAT/LE7_L1T_32DAY_NDWI/20050202,{NDWI=0.21337522289962776},{NDWI=0.04552898574746583},
1_2_20050306,1110067200000,{NDWI=0.6882237232384146},{NDWI=0.686376260386573},LANDSAT/LE7_L1T_32DAY_NDWI/20050306,{NDWI=0.04554561847847851},{NDWI=0.0020744033625871234},
1_2_20050407,1112832000000,{NDWI=0.4462299310254141},{NDWI=0.3495312643051147},LANDSAT/LE7_L1T_32DAY_NDWI/20050407,{NDWI=0.23972264746780783},{NDWI=0.05746694770897487},
1_2_20050509,1115596800000,{NDWI=0.8668206347528036},{NDWI=0.908235564827919},LANDSAT/LE7_L1T_32DAY_NDWI/20050509,{NDWI=0.10830696903665975},{NDWI=0.011730399541907974},
1_2_20050610,1118361600000,{NDWI=0.04150929991447367},{NDWI=0.02486978490547887},LANDSAT/LE7_L1T_32DAY_NDWI/20050610,{NDWI=0.1751658933841273},{NDWI=0.03068309020505945},
1_2_20050712,1121126400000,{NDWI=0.23459015375757697},{NDWI=0.23763526274877436},LANDSAT/LE7_L1T_32DAY_NDWI/20050712,{NDWI=0.12203551290488818},{NDWI=0.01489266640995913},
1_2_20050813,1123891200000,{NDWI=0.11456049611198943},{NDWI=0.10751507490089066},LANDSAT/LE7_L1T_32DAY_NDWI/20050813,{NDWI=0.11014883105024077},{NDWI=0.012132764981734486},
1_2_20050914,1126656000000,{NDWI=0.05755637265772335},{NDWI=0.041122324764728546},LANDSAT/LE7_L1T_32DAY_NDWI/20050914,{NDWI=0.10079146450893449},{NDWI=0.0101589193178558},
1_2_20051016,1129420800000,{NDWI=0.2729691379773237},{NDWI=0.3140421829572538},LANDSAT/LE7_L1T_32DAY_NDWI/20051016,{NDWI=0.13253282792106058},{NDWI=0.017564950476753452},
1_2_20051117,1132185600000,{NDWI=-0.04614797880760912},{NDWI=-0.08987807096803889},LANDSAT/LE7_L1T_32DAY_NDWI/20051117,{NDWI=0.15062242099219786},{NDWI=0.022687113705550883},
1_2_20051219,1134950400000,{NDWI=0.7438031139978794},{NDWI=0.7321922270875229},LANDSAT/LE7_L1T_32DAY_NDWI/20051219,{NDWI=0.05483512401795481},{NDWI=0.0030068908260644845},
1_2_20060101,1136073600000,{NDWI=0.8071785745322121},{NDWI=0.8193783298844383},LANDSAT/LE7_L1T_32DAY_NDWI/20060101,{NDWI=0.0413368351156111},{NDWI=0.001708733937375219},
1_2_20060202,1138838400000,{NDWI=0.8744467520328872},{NDWI=0.8735157613243375},LANDSAT/LE7_L1T_32DAY_NDWI/20060202,{NDWI=0.03145928403067143},{NDWI=9.896865517224581E-4},
1_2_20060306,1141603200000,{NDWI=0.30379643591517125},{NDWI=0.29901743300680844},LANDSAT/LE7_L1T_32DAY_NDWI/20060306,{NDWI=0.04877722029853011},{NDWI=0.002379217220051338},
1_2_20060407,1144368000000,{NDWI=0.9522027730540394},{NDWI=0.9566039782017469},LANDSAT/LE7_L1T_32DAY_NDWI/20060407,{NDWI=0.02111695775576919},{NDWI=4.459259048589405E-4},
1_2_20060509,1147132800000,{NDWI=0.5606395324151403},{NDWI=0.6373831364843581},LANDSAT/LE7_L1T_32DAY_NDWI/20060509,{NDWI=0.3113252051740311},{NDWI=0.09692338337665256},
1_2_20060610,1149897600000,{NDWI=0.14679150402096092},{NDWI=0.1526063663715666},LANDSAT/LE7_L1T_32DAY_NDWI/20060610,{NDWI=0.1737804779795185},{NDWI=0.03019965452678992},
1_2_20060712,1152662400000,{NDWI=0.21950682565790747},{NDWI=0.2164824896238067},LANDSAT/LE7_L1T_32DAY_NDWI/20060712,{NDWI=0.12424922095847318},{NDWI=0.01543786890878749},
1_2_20060813,1155427200000,{NDWI=0.0954939355033204},{NDWI=0.07799214301309709},LANDSAT/LE7_L1T_32DAY_NDWI/20060813,{NDWI=0.11439970359584081},{NDWI=0.013087292182816233},
1_2_20060914,1158192000000,{NDWI=0.14260976484614704},{NDWI=0.13080108691664302},LANDSAT/LE7_L1T_32DAY_NDWI/20060914,{NDWI=0.11747854655619563},{NDWI=0.013801208900956225},
1_2_20061016,1160956800000,{NDWI=-0.030980611197263114},{NDWI=-0.0669767833314836},LANDSAT/LE7_L1T_32DAY_NDWI/20061016,{NDWI=0.11699128814144726},{NDWI=0.013686961500995137},
1_2_20061117,1163721600000,{NDWI=0.7864205248095916},{NDWI=0.7881965886714847},LANDSAT/LE7_L1T_32DAY_NDWI/20061117,{NDWI=0.02796063660338666},{NDWI=7.817971992666459E-4},
1_2_20061219,1166486400000,{NDWI=0.4551914246122575},{NDWI=0.3612880569237929},LANDSAT/LE7_L1T_32DAY_NDWI/20061219,{NDWI=0.23649523760566774},{NDWI=0.055929997410161233},
1_2_20070101,1167609600000,{NDWI=0.7643430274045514},{NDWI=0.8653949697812399},LANDSAT/LE7_L1T_32DAY_NDWI/20070101,{NDWI=0.2144801190388103},{NDWI=0.04600172146290224},
1_2_20070202,1170374400000,{NDWI=0.5258195476639295},{NDWI=0.5652992613613605},LANDSAT/LE7_L1T_32DAY_NDWI/20070202,{NDWI=0.10474720826620669},{NDWI=0.010971977639564078},
1_2_20070306,1173139200000,{NDWI=0.8244611052705118},{NDWI=0.8499201697404267},LANDSAT/LE7_L1T_32DAY_NDWI/20070306,{NDWI=0.10936252553590611},{NDWI=0.011960161991591715},
1_2_20070407,1175904000000,{NDWI=0.28832797668218146},{NDWI=0.25203889339673713},LANDSAT/LE7_L1T_32DAY_NDWI/20070407,{NDWI=0.10772578285302592},{NDWI=0.011604844291297293},
1_2_20070509,1178668800000,{NDWI=0.06672217422907666},{NDWI=0.041033779443414124},LANDSAT/LE7_L1T_32DAY_NDWI/20070509,{NDWI=0.15764697517280607},{NDWI=0.024852568781135335},
1_2_20070610,1181433600000,{NDWI=0.3583979953814869},{NDWI=0.3813516292078742},LANDSAT/LE7_L1T_32DAY_NDWI/20070610,{NDWI=0.07549774593403698},{NDWI=0.005699909641120397},
1_2_20070712,1184198400000,{NDWI=0.12453873761446069},{NDWI=0.1151465717703104},LANDSAT/LE7_L1T_32DAY_NDWI/20070712,{NDWI=0.11584666764132831},{NDWI=0.013420450403600384},
1_2_20070813,1186963200000,{NDWI=0.009009593320316648},{NDWI=-0.007758027349855737},LANDSAT/LE7_L1T_32DAY_NDWI/20070813,{NDWI=0.11029214743236028},{NDWI=0.012164357785241497},
1_2_20070914,1189728000000,{NDWI=0.28906368478811884},{NDWI=0.28228784203529356},LANDSAT/LE7_L1T_32DAY_NDWI/20070914,{NDWI=0.04666546374867169},{NDWI=0.0021776655068785917},
1_2_20071016,1192492800000,{NDWI=0.7498742813799075},{NDWI=0.7480410592069904},LANDSAT/LE7_L1T_32DAY_NDWI/20071016,{NDWI=0.07923557779258274},{NDWI=0.006278276788124431},
1_2_20071117,1195257600000,{NDWI=0.7742221967318919},{NDWI=0.822343111234923},LANDSAT/LE7_L1T_32DAY_NDWI/20071117,{NDWI=0.19201384196581972},{NDWI=0.03686931550647479},
1_2_20071219,1198022400000,{NDWI=0.8377658681095582},{NDWI=0.8442313889177834},LANDSAT/LE7_L1T_32DAY_NDWI/20071219,{NDWI=0.026393699246260605},{NDWI=6.966273599020577E-4},
1_2_20080101,1199145600000,{NDWI=0.5333729380643297},{NDWI=0.48585377585503364},LANDSAT/LE7_L1T_32DAY_NDWI/20080101,{NDWI=0.1580585840678289},{NDWI=0.024982515997526943},
1_2_20080202,1201910400000,{NDWI=0.8494172450136148},{NDWI=0.846195638179779},LANDSAT/LE7_L1T_32DAY_NDWI/20080202,{NDWI=0.034481107346675754},{NDWI=0.0011889467638529767},
1_2_20080305,1204675200000,{NDWI=0.9020741806184418},{NDWI=0.9067472938507323},LANDSAT/LE7_L1T_32DAY_NDWI/20080305,{NDWI=0.019768925713192907},{NDWI=3.908104238537397E-4},
1_2_20080406,1207440000000,{NDWI=0.9084286456589081},{NDWI=0.9286746027008179},LANDSAT/LE7_L1T_32DAY_NDWI/20080406,{NDWI=0.04952124048145251},{NDWI=0.0024523532588218507},
1_2_20080508,1210204800000,{NDWI=0.0032477306141863627},{NDWI=-0.03544852296088604},LANDSAT/LE7_L1T_32DAY_NDWI/20080508,{NDWI=0.18311730476829913},{NDWI=0.033531947305606144},
1_2_20080609,1212969600000,{NDWI=0.20210887599844565},{NDWI=0.20067554765513965},LANDSAT/LE7_L1T_32DAY_NDWI/20080609,{NDWI=0.1219213877637463},{NDWI=0.014864824794237784},
1_2_20080711,1215734400000,{NDWI=0.17275183024029558},{NDWI=0.17417458707795425},LANDSAT/LE7_L1T_32DAY_NDWI/20080711,{NDWI=0.12287466092857306},{NDWI=0.0150981822983118},
1_2_20080812,1218499200000,{NDWI=0.05167096773844138},{NDWI=0.041277646894256274},LANDSAT/LE7_L1T_32DAY_NDWI/20080812,{NDWI=0.11281588554159977},{NDWI=0.01272742403053534},
1_2_20080913,1221264000000,{NDWI=-0.0032197850668181367},{NDWI=-0.025348558909062183},LANDSAT/LE7_L1T_32DAY_NDWI/20080913,{NDWI=0.10630983834449372},{NDWI=0.011301781728832387},
1_2_20081015,1224028800000,{NDWI=0.5614523332237722},{NDWI=0.6420685114531681},LANDSAT/LE7_L1T_32DAY_NDWI/20081015,{NDWI=0.2399973283673172},{NDWI=0.05759871762344987},
1_2_20081116,1226793600000,{NDWI=0.43016062461056254},{NDWI=0.4805132246133193},LANDSAT/LE7_L1T_32DAY_NDWI/20081116,{NDWI=0.16683862616713954},{NDWI=0.027835127181338543},
1_2_20081218,1229558400000,{NDWI=0.9293986748750895},{NDWI=0.9542331496210003},LANDSAT/LE7_L1T_32DAY_NDWI/20081218,{NDWI=0.048358884540214045},{NDWI=0.0023385817139737527},
1_2_20090101,1230768000000,{NDWI=0.9039813524181363},{NDWI=0.899830376964876},LANDSAT/LE7_L1T_32DAY_NDWI/20090101,{NDWI=0.03547865239535211},{NDWI=0.0012587347757902242},
1_2_20090202,1233532800000,{NDWI=0.702694562413127},{NDWI=0.7042147768767615},LANDSAT/LE7_L1T_32DAY_NDWI/20090202,{NDWI=0.050618220375735296},{NDWI=0.0025622042340065036},
1_2_20090306,1236297600000,{NDWI=0.9128224561051537},{NDWI=0.9184344632758035},LANDSAT/LE7_L1T_32DAY_NDWI/20090306,{NDWI=0.01959204619717927},{NDWI=3.8384827419240674E-4},
1_2_20090407,1239062400000,{NDWI=0.9461470245658202},{NDWI=0.9605932451828182},LANDSAT/LE7_L1T_32DAY_NDWI/20090407,{NDWI=0.03442720339727067},{NDWI=0.001185232333757045},
1_2_20090509,1241827200000,{NDWI=0.14790845007991962},{NDWI=0.15246375971897083},LANDSAT/LE7_L1T_32DAY_NDWI/20090509,{NDWI=0.11510377132517047},{NDWI=0.013248878173277134},
1_2_20090610,1244592000000,{NDWI=0.2335521950214761},{NDWI=0.24416849543066585},LANDSAT/LE7_L1T_32DAY_NDWI/20090610,{NDWI=0.10709892395451286},{NDWI=0.011470179512214526},
1_2_20090712,1247356800000,{NDWI=0.17667930978890273},{NDWI=0.17794174673380675},LANDSAT/LE7_L1T_32DAY_NDWI/20090712,{NDWI=0.10503740512482412},{NDWI=0.011032856475356428},
1_2_20090813,1250121600000,{NDWI=0.13645432638769892},{NDWI=0.12055307223715565},LANDSAT/LE7_L1T_32DAY_NDWI/20090813,{NDWI=0.08898390754764478},{NDWI=0.007918135802447794},
1_2_20090914,1252886400000,{NDWI=0.3393566871896649},{NDWI=0.32671632308226367},LANDSAT/LE7_L1T_32DAY_NDWI/20090914,{NDWI=0.04380455226055958},{NDWI=0.0019188387987480954},
1_2_20091016,1255651200000,{NDWI=0.6095537584731407},{NDWI=0.6682325113903392},LANDSAT/LE7_L1T_32DAY_NDWI/20091016,{NDWI=0.2390989022796107},{NDWI=0.05716828507131483},
1_2_20091117,1258416000000,{NDWI=0.8783810651348994},{NDWI=0.8822120070457459},LANDSAT/LE7_L1T_32DAY_NDWI/20091117,{NDWI=0.036931271240590376},{NDWI=0.0013639187954460578},
1_2_20091219,1261180800000,{NDWI=0.8808761925366573},{NDWI=0.885185975249451},LANDSAT/LE7_L1T_32DAY_NDWI/20091219,{NDWI=0.024031990109686135},{NDWI=5.775365486320522E-4},
1_2_20100101,1262304000000,{NDWI=0.8808761925366573},{NDWI=0.885185975249451},LANDSAT/LE7_L1T_32DAY_NDWI/20100101,{NDWI=0.024031990109686135},{NDWI=5.775365486320522E-4},
1_2_20100202,1265068800000,{NDWI=0.300520275985106},{NDWI=0.2831605857326871},LANDSAT/LE7_L1T_32DAY_NDWI/20100202,{NDWI=0.08282664404095726},{NDWI=0.0068602529630874395},
1_2_20100306,1267833600000,{NDWI=0.7523529743955981},{NDWI=0.7570839885509375},LANDSAT/LE7_L1T_32DAY_NDWI/20100306,{NDWI=0.019422617328770105},{NDWI=3.772380638998408E-4},
1_2_20100407,1270598400000,{NDWI=0.9146570050378136},{NDWI=0.9444766462576099},LANDSAT/LE7_L1T_32DAY_NDWI/20100407,{NDWI=0.05342642043035961},{NDWI=0.0028543824000015466},
1_2_20100509,1273363200000,{NDWI=0.4765790796341145},{NDWI=0.4629553821351793},LANDSAT/LE7_L1T_32DAY_NDWI/20100509,{NDWI=0.1720483324593221},{NDWI=0.029600628702033432},
1_2_20100610,1276128000000,{NDWI=0.07289877063300924},{NDWI=0.018916138893236286},LANDSAT/LE7_L1T_32DAY_NDWI/20100610,{NDWI=0.21105625685209378},{NDWI=0.04454474355641699},
1_2_20100712,1278892800000,{NDWI=0.2388066328510335},{NDWI=0.23048085011541844},LANDSAT/LE7_L1T_32DAY_NDWI/20100712,{NDWI=0.13240309005533116},{NDWI=0.017530578256200136},
1_2_20100813,1281657600000,{NDWI=0.1798118177972085},{NDWI=0.17593180726874957},LANDSAT/LE7_L1T_32DAY_NDWI/20100813,{NDWI=0.1539877147780804},{NDWI=0.023712216302575438},
1_2_20100914,1284422400000,{NDWI=0.031773669589871247},{NDWI=-0.005972520034346316},LANDSAT/LE7_L1T_32DAY_NDWI/20100914,{NDWI=0.13660476517956466},{NDWI=0.018660861869764},
1_2_20101016,1287187200000,{NDWI=0.062467229355727044},{NDWI=0.025541151155318534},LANDSAT/LE7_L1T_32DAY_NDWI/20101016,{NDWI=0.13406068613361272},{NDWI=0.017972267566615022},
1_2_20101117,1289952000000,{NDWI=0.8341677138279329},{NDWI=0.9197725670517616},LANDSAT/LE7_L1T_32DAY_NDWI/20101117,{NDWI=0.17409436797554126},{NDWI=0.030308848960803166},
1_2_20101219,1292716800000,{NDWI=0.795368235915491},{NDWI=0.8299487993121147},LANDSAT/LE7_L1T_32DAY_NDWI/20101219,{NDWI=0.1147921987325762},{NDWI=0.01317724888985927},
1_2_20110101,1293840000000,{NDWI=0.9287771286113272},{NDWI=0.9465396676449417},LANDSAT/LE7_L1T_32DAY_NDWI/20110101,{NDWI=0.0421315733662863},{NDWI=0.001775069474318765},
1_2_20110202,1296604800000,{NDWI=0.8198657956433623},{NDWI=0.8041241330405077},LANDSAT/LE7_L1T_32DAY_NDWI/20110202,{NDWI=0.04790459877672232},{NDWI=0.0022948505839587453},
1_2_20110306,1299369600000,{NDWI=0.5231957886281303},{NDWI=0.5086011443663081},LANDSAT/LE7_L1T_32DAY_NDWI/20110306,{NDWI=0.08154548522638211},{NDWI=0.006649666160806102},
1_2_20110407,1302134400000,{NDWI=0.3562241891315189},{NDWI=0.26387060763405973},LANDSAT/LE7_L1T_32DAY_NDWI/20110407,{NDWI=0.2237375823588567},{NDWI=0.050058505759786195},
1_2_20110509,1304899200000,{NDWI=0.6449735647472034},{NDWI=0.7860321957956661},LANDSAT/LE7_L1T_32DAY_NDWI/20110509,{NDWI=0.27652955718886696},{NDWI=0.07646859599907085},
1_2_20110610,1307664000000,{NDWI=0.3632104547346728},{NDWI=0.3316185474395752},LANDSAT/LE7_L1T_32DAY_NDWI/20110610,{NDWI=0.40171390332162416},{NDWI=0.1613740601218952},
1_2_20110712,1310428800000,{NDWI=0.24717551647594213},{NDWI=0.2401546137407422},LANDSAT/LE7_L1T_32DAY_NDWI/20110712,{NDWI=0.1409154039747672},{NDWI=0.019857151077371835},
1_2_20110813,1313193600000,{NDWI=0.1485347700455259},{NDWI=0.12848084821150854},LANDSAT/LE7_L1T_32DAY_NDWI/20110813,{NDWI=0.1637381732436788},{NDWI=0.02681018937717697},
1_2_20110914,1315958400000,{NDWI=0.08030036612828954},{NDWI=0.05009241701633323},LANDSAT/LE7_L1T_32DAY_NDWI/20110914,{NDWI=0.153173550572151},{NDWI=0.0234621365948793},
1_2_20111016,1318723200000,{NDWI=0.3368232124648795},{NDWI=0.3324663030064624},LANDSAT/LE7_L1T_32DAY_NDWI/20111016,{NDWI=0.029547530771899314},{NDWI=8.730565747163368E-4},
1_2_20111117,1321488000000,{NDWI=0.8571702872062149},{NDWI=0.8799625497597915},LANDSAT/LE7_L1T_32DAY_NDWI/20111117,{NDWI=0.06906560343862612},{NDWI=0.004770057578341564},
1_2_20111219,1324252800000,{NDWI=0.37138133908420484},{NDWI=0.35588892377339876},LANDSAT/LE7_L1T_32DAY_NDWI/20111219,{NDWI=0.29723573481908516},{NDWI=0.08834908205344152},
1_2_20120101,1325376000000,{NDWI=0.8156747157136301},{NDWI=0.9184191173740796},LANDSAT/LE7_L1T_32DAY_NDWI/20120101,{NDWI=0.24399736368701364},{NDWI=0.0595347134862128},
1_2_20120202,1328140800000,{NDWI=0.6960955507134738},{NDWI=0.6966428205652057},LANDSAT/LE7_L1T_32DAY_NDWI/20120202,{NDWI=0.09831749018388118},{NDWI=0.009666328876057574},
1_2_20120305,1330905600000,{NDWI=0.8820301953068918},{NDWI=0.9249626925026161},LANDSAT/LE7_L1T_32DAY_NDWI/20120305,{NDWI=0.11623447687086633},{NDWI=0.013510453613443957},
1_2_20120406,1333670400000,{NDWI=0.7902896932142401},{NDWI=0.8770090758082378},LANDSAT/LE7_L1T_32DAY_NDWI/20120406,{NDWI=0.20487238333275232},{NDWI=0.04197269345244221},
1_2_20120508,1336435200000,{NDWI=0.008531125620480164},{NDWI=-0.01961727342568338},LANDSAT/LE7_L1T_32DAY_NDWI/20120508,{NDWI=0.1497064038811788},{NDWI=0.022412007363034628},
1_2_20120609,1339200000000,{NDWI=0.16453928729236977},{NDWI=0.15207606729339151},LANDSAT/LE7_L1T_32DAY_NDWI/20120609,{NDWI=0.12803794522328685},{NDWI=0.016393715417001402},
1_2_20120711,1341964800000,{NDWI=0.05844016525724861},{NDWI=0.029324921579765423},LANDSAT/LE7_L1T_32DAY_NDWI/20120711,{NDWI=0.131272843621397},{NDWI=0.01723255947244775},
